image_size,file_path,file_name,file_extension,file_size,watch_brand,watch_model,watch_name
"(1279, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-2.jpg,Sinn_Audi_Design_Chronograph-2.jpg,.jpg,"(160.4, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(590, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-3.jpg,Sinn_Audi_Design_Chronograph-3.jpg,.jpg,"(111.4, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1280, 690)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-4.jpg,Sinn_Audi_Design_Chronograph-4.jpg,.jpg,"(119.8, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1280, 930)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-5.jpg,Sinn_Audi_Design_Chronograph-5.jpg,.jpg,"(129.5, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1280, 926)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-6.jpg,Sinn_Audi_Design_Chronograph-6.jpg,.jpg,"(146.3, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1137, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-7.jpg,Sinn_Audi_Design_Chronograph-7.jpg,.jpg,"(123.4, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1154, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-8.jpg,Sinn_Audi_Design_Chronograph-8.jpg,.jpg,"(146.6, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(1279, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Audi_Design_Chronograph-9.jpg,Sinn_Audi_Design_Chronograph-9.jpg,.jpg,"(152.1, 'KB')",Sinn,_Without model,['Sinn Audi Design Chronograph']
"(822, 805)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-1.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-1.jpg,.jpg,"(126.9, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-10.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-10.jpg,.jpg,"(122.7, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-11.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-11.jpg,.jpg,"(103.9, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-12.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-12.jpg,.jpg,"(102.2, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-13.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-13.jpg,.jpg,"(101.6, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-2.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-2.jpg,.jpg,"(102.2, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-3.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-3.jpg,.jpg,"(87.8, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-4.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-4.jpg,.jpg,"(72.5, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-5.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-5.jpg,.jpg,"(71.1, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1184, 789)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-6.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-6.jpg,.jpg,"(61.8, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1184, 789)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-7.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-7.jpg,.jpg,"(69.7, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-8.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-8.jpg,.jpg,"(94.4, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(1038, 943)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-9.jpg,Sinn_Automatic_Triple_Date_Moonphase_Gold_PL_-_Day_Date_Month-9.jpg,.jpg,"(107.1, 'KB')",Sinn,_Without model,"['Sinn Automatic Triple Date Moonphase Gold PL ', ' Day Date Month']"
"(462, 480)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-1.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-1.jpg",.jpg,"(49.7, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(477, 480)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-2.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-2.jpg",.jpg,"(30.4, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(294, 480)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-3.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-3.jpg",.jpg,"(21.5, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(536, 480)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-4.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-4.jpg",.jpg,"(31.7, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(640, 455)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-5.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-5.jpg",.jpg,"(39.2, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(640, 198)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-6.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-6.jpg",.jpg,"(24.0, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(593, 480)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-7.jpg","Sinn_Automatik_Chronograph,_223995-S,_90iger_Jahre-7.jpg",.jpg,"(40.1, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronograph, 223995', 'S, 90iger Jahre']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-1.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-1.jpg",.jpg,"(90.5, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-2.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-2.jpg",.jpg,"(64.4, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-3.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-3.jpg",.jpg,"(59.4, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-4.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-4.jpg",.jpg,"(101.1, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-5.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-5.jpg",.jpg,"(66.1, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-6.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-6.jpg",.jpg,"(74.1, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(960, 960)","/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-7.jpg","Sinn_Automatik_Chronometer_-Titan_Titan,_Sinn-Serviced-7.jpg",.jpg,"(76.2, 'KB')",Sinn,_Without model,"['Sinn Automatik Chronometer ', 'Titan Titan, Sinn', 'Serviced']"
"(1280, 720)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-1.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-1.jpg,.jpg,"(127.5, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(540, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-2.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-2.jpg,.jpg,"(43.2, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(1280, 720)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-3.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-3.jpg,.jpg,"(86.1, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-4.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-4.jpg,.jpg,"(61.4, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(540, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-5.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-5.jpg,.jpg,"(48.7, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(540, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Bundeswehr_NaBo17_Borduhr-6.jpg,Sinn_Bundeswehr_NaBo17_Borduhr-6.jpg,.jpg,"(50.3, 'KB')",Sinn,_Without model,['Sinn Bundeswehr NaBo17 Borduhr']
"(1008, 567)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-1.jpg,Sinn_Chronograph_Audi_Design-1.jpg,.jpg,"(82.0, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(1008, 567)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-2.jpg,Sinn_Chronograph_Audi_Design-2.jpg,.jpg,"(57.7, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(1008, 567)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-3.jpg,Sinn_Chronograph_Audi_Design-3.jpg,.jpg,"(62.3, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(1008, 567)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-4.jpg,Sinn_Chronograph_Audi_Design-4.jpg,.jpg,"(78.1, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-5.jpg,Sinn_Chronograph_Audi_Design-5.jpg,.jpg,"(86.8, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronograph_Audi_Design-6.jpg,Sinn_Chronograph_Audi_Design-6.jpg,.jpg,"(84.4, 'KB')",Sinn,_Without model,['Sinn Chronograph Audi Design']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronosport_Sea_Quartz_55mm_NOS-1.jpg,Sinn_Chronosport_Sea_Quartz_55mm_NOS-1.jpg,.jpg,"(118.0, 'KB')",Sinn,_Without model,['Sinn Chronosport Sea Quartz 55mm NOS']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronosport_Sea_Quartz_55mm_NOS-2.jpg,Sinn_Chronosport_Sea_Quartz_55mm_NOS-2.jpg,.jpg,"(76.0, 'KB')",Sinn,_Without model,['Sinn Chronosport Sea Quartz 55mm NOS']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronosport_Sea_Quartz_55mm_NOS-3.jpg,Sinn_Chronosport_Sea_Quartz_55mm_NOS-3.jpg,.jpg,"(81.4, 'KB')",Sinn,_Without model,['Sinn Chronosport Sea Quartz 55mm NOS']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Chronosport_Sea_Quartz_55mm_NOS-4.jpg,Sinn_Chronosport_Sea_Quartz_55mm_NOS-4.jpg,.jpg,"(84.8, 'KB')",Sinn,_Without model,['Sinn Chronosport Sea Quartz 55mm NOS']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-1.jpg,Sinn_Circle_Chronograph_Audi_R8-1.jpg,.jpg,"(94.6, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-2.jpg,Sinn_Circle_Chronograph_Audi_R8-2.jpg,.jpg,"(58.5, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-3.jpg,Sinn_Circle_Chronograph_Audi_R8-3.jpg,.jpg,"(88.2, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-4.jpg,Sinn_Circle_Chronograph_Audi_R8-4.jpg,.jpg,"(62.7, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-5.jpg,Sinn_Circle_Chronograph_Audi_R8-5.jpg,.jpg,"(49.5, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Circle_Chronograph_Audi_R8-6.jpg,Sinn_Circle_Chronograph_Audi_R8-6.jpg,.jpg,"(49.1, 'KB')",Sinn,_Without model,['Sinn Circle Chronograph Audi R8']
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-1.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-1.jpg,.jpg,"(109.6, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-10.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-10.jpg,.jpg,"(71.1, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-11.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-11.jpg,.jpg,"(149.6, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-12.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-12.jpg,.jpg,"(124.7, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-13.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-13.jpg,.jpg,"(172.5, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-14.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-14.jpg,.jpg,"(171.2, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-2.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-2.jpg,.jpg,"(140.3, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-3.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-3.jpg,.jpg,"(109.2, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-4.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-4.jpg,.jpg,"(70.4, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-5.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-5.jpg,.jpg,"(89.1, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-6.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-6.jpg,.jpg,"(67.1, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-7.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-7.jpg,.jpg,"(121.9, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-8.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-8.jpg,.jpg,"(89.6, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(960, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day-Date_Chronograph_Automatik_5100-9.jpg,Sinn_Day-Date_Chronograph_Automatik_5100-9.jpg,.jpg,"(101.3, 'KB')",Sinn,_Without model,"['Sinn Day', 'Date Chronograph Automatik 5100']"
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-1.jpg,Sinn_Day_Date-1.jpg,.jpg,"(49.4, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-2.jpg,Sinn_Day_Date-2.jpg,.jpg,"(26.6, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-3.jpg,Sinn_Day_Date-3.jpg,.jpg,"(21.3, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-4.jpg,Sinn_Day_Date-4.jpg,.jpg,"(26.2, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-5.jpg,Sinn_Day_Date-5.jpg,.jpg,"(25.4, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(480, 480)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Day_Date-6.jpg,Sinn_Day_Date-6.jpg,.jpg,"(34.5, 'KB')",Sinn,_Without model,['Sinn Day Date']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-1.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-1.jpg,.jpg,"(84.0, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-2.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-2.jpg,.jpg,"(32.3, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-3.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-3.jpg,.jpg,"(34.6, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-4.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-4.jpg,.jpg,"(95.9, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-5.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-5.jpg,.jpg,"(43.4, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_Die_Frankfurter_Finanzplatzuhr_6099-6.jpg,Sinn_Die_Frankfurter_Finanzplatzuhr_6099-6.jpg,.jpg,"(77.8, 'KB')",Sinn,_Without model,['Sinn Die Frankfurter Finanzplatzuhr 6099']
"(835, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/_Without model/Sinn_EXCELSIOR_PARK_EP_40-68-1.jpg,Sinn_EXCELSIOR_PARK_EP_40-68-1.jpg,.jpg,"(155.8, 'KB')",Sinn,_Without model,"['Sinn EXCELSIOR PARK EP 40', '68']"
