image_size_x,image_size_y,name,dial_visibility,dial_visibility_p_0,dial_visibility_p_1,like,like_p_0,like_p_1,image_quality
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_string_diamond_dialdiamond_bezel_68273-17.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_string_diamond_dialdiamond_bezel_68273-9.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-14.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-31.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-37.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-40.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-47.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialbezellugs_68274-57.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialdiamond_bezel_68274-13.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_blue_vignette_diamond_dialdiamond_bezel_68274-5.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_brown_diamond_dial_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialbezel_68273-8.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialbezellugs_68274-4.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_bezel_68273-15.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_bezel_68273-24.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_lugs_68273-12.jpg,0.0,0.5272937417030334,0.4727062582969666,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_lugs_68273-15.jpg,1.0,0.4406735897064209,0.5593264102935791,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_lugs_68273-4.jpg,0.0,0.4893138110637665,0.5106862783432007,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialdiamond_lugs_68273-7.jpg,1.0,0.4406735897064209,0.5593264102935791,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_diamond_dialemerald_bezel_68273-8.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jub_dialdiamond_bezellugs_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_diamond_dial_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_diamond_dialbezel_68273-16.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_diamond_dialbezel_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_diamond_diallugs_68273-4.jpg,0.0,0.5272937417030334,0.4727062582969666,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_roman_dial_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_jubilee_roman_dialdiamondlugs_68273-8.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_roman_jub_dialdiamond_lugs_68273-4.jpg,0.0,0.5272937417030334,0.4727062582969666,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_string_diamond_dial_68273-8.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_champagne_string_diamond_dialbezellugs_68273-29.jpg,1.0,0.4467414915561676,0.5532585382461548,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_chocolate_diamond_dial_68273-8.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_custom_set_diamonds_68273-29.jpg,1.0,0.42130979895591736,0.5786901712417603,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_custom_set_diamonds_68274-23.jpg,1.0,0.578383207321167,0.42161679267883295,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_diamond_dialdiamond_bezel_68274-5.jpg,0.0,0.568560004234314,0.4314400553703308,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_dialdiamond_emerald_bezel_68274-5.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_dialdiamond_emerald_bezel_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68273-40.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-16.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-20.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-25.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-4.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-50.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialbezellugs_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68273-23.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-12.jpg,0.0,0.568560004234314,0.4314400553703308,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-19.jpg,0.0,0.5592212080955505,0.4407787322998047,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-22.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-27.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-30.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_bezel_68274-5.jpg,0.0,0.5298684239387512,0.4701315760612488,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_lugs_68273-11.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_lugs_68273-18.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_diamond_dialdiamond_lugs_68273-4.jpg,0.0,0.5076072812080383,0.4923927187919617,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_roman_dialdiamond_bezel_68273-15.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_roman_dialdiamond_bezel_68274-5.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_grey_roman_dialdiamond_bezellugs_68273-8.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialbezellugs_68273-39.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialbezellugs_68274-40.jpg,0.0,0.4613287746906281,0.5386712551116943,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialbezellugs_68274-43.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialbezellugs_68274-51.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialbezellugs_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_bezel_68274-13.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_bezel_68274-20.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_bezel_68274-27.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_bezel_68274-30.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_bezel_68274-5.jpg,0.0,0.5433522462844849,0.4566476941108704,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_diamond_dialdiamond_lugs_68273-4.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_jub_diamond_dialbezellugs_68274-8.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_jubilee_diamond_dialbezel_68274-5.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_jubilee_diamond_dialbezel_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_jubilee_diamond_dialbezellugs_68274-16.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_dialdiamond_bezellugs_68274-5.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_dialdiamond_bezellugs_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dial_68273-7.jpg,1.0,0.4182141423225403,0.5817858576774597,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dial_68273-9.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dial_68274-15.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dial_68274-24.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dial_68274-33.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialbezellugs_68273-8.jpg,1.0,0.4459188878536224,0.5540810823440552,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialbezellugs_68274-15.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialbezellugs_68274-20.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialbezellugs_68274-23.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68273-17.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68273-26.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68273-41.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68273-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68274-13.jpg,0.0,0.5592212080955505,0.4407787322998047,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68274-15.jpg,1.0,0.4383617341518402,0.5616382956504822,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68274-17.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68274-5.jpg,0.0,0.5592212080955505,0.4407787322998047,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_bezel_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_dialdiamond_lugs_68273-4.jpg,0.0,0.4893138110637665,0.5106862783432007,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_diamond_diallugs_68273-4.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_mop_roman_dialdiamond_bezel_68274-5.jpg,0.0,0.568560004234314,0.4314400553703308,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dial_68273-7.jpg,1.0,0.429181843996048,0.5708180665969849,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dial_68273-9.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-11.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-16.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-19.jpg,0.0,0.4636566042900085,0.5363433957099915,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-24.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-27.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-5.jpg,0.0,0.5328965187072754,0.4671035110950471,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezel_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-16.jpg,0.0,0.4701178669929504,0.5298821330070496,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-35.jpg,0.0,0.4613287746906281,0.5386712551116943,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-40.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-45.jpg,0.0,0.4790963232517242,0.5209037065505981,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-48.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
600,779,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_ice_blue_string_diamond_dialbezellugs_68274-8.jpg,0.0,0.5234558582305908,0.4765441417694092,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/rolex_1/rolex/datejust_6_1/datejust_11/rolex_datejust_31mm_jubilee_ice_blue_diamond_diallugs_68273-4.jpg,0.0,0.5655562281608582,0.43444374203681946,-1.0,-1,-1,-1.0
